n,word,ipa,pos,gloss,etym
1217,gasolin,/ɡaˈsolin/,名词,汽油。,源自英语「gasoline」。
1218,gastigard,/ɡas.tʰiˈɡaɹd/,名词,客人即将到来前，家中弥漫的那种期待与忙乱。,gast（客）+ gard（预备）。
1219,gateau,/ɡatʰəˈau/,名词,蛋糕。,源自法语「gâteau」。
1220,ĝati,/ˈd͡ʒatʰi/,名词,茉莉。,源自梵语「जाति」(jati)。
1221,ĝavoronok,/d͡ʒavoˈʁonokʰ/,名词,云雀。,源自俄语「жаворонок」(zhavoronok)。
1222,ĝear,/ˈd͡ʒeaɹ/,名词,齿轮。,源自英语「gear」。
1223,ĝédzeko,/d͡ʒeːˈdzekʰo/,名词,婚姻。,源自世界语「geedzeco」。
1224,gekfu,/ˈɡekʰfu/,名词,旅人。,原生词根。
1225,ĝelato,/d͡ʒəˈlatʰo/,名词,冰淇淋。,源自意大利语「gelato」。
1226,gemøm,/ˈɡemøm/,名词,蜂巢。,原生词根。
1227,ĝen,/ˈd͡ʒen/,名词,基因。,源自英语「gene」。
1228,genai,/ɡəˈnai/,形容词,高贵的。,源自希腊语「γενναῖος」(gennaios)。
1229,ĝendarmeri,/d͡ʒəndaˈɹmeʁi/,名词,宪兵。,源自法语「gendarmerie」。
1230,ĝeneral,/d͡ʒəˈneʁal/,名词,将军。,源自法语「général」。
1231,ĝenerator,/d͡ʒənəˈʁatʰoɹ/,名词,发电机。,源自英语「generator」。
1232,ĝenerosi,/d͡ʒənəˈʁosi/,形容词,慷慨的。,源自拉丁语「generosus」。
1233,gennai,/ɡəˈnnai/,形容词,高贵的。,源自希腊语「γενναῖος」(gennaios)。
1234,ĝentileka,/d͡ʒəntʰiˈlekʰa/,形容词,有礼貌的。,「ĝentileko」派生。
1235,ĝentileko,/d͡ʒəntʰiˈlekʰo/,名词,礼貌。,源自世界语「ĝentileco」。
1236,genuo,/ˈɡe.nu.o/,名词,膝盖。,"拉丁语 ""genu""。"
1237,geografia,/ɡəoɡraˈfia/,名词,地理。,源自希腊语「γεωγραφία」(geographia)。
1238,geologia,/ɡəoloˈɡia/,名词,地质。,源自希腊语「γεωλογία」(geologia)。
1239,ĝeometria,/d͡ʒəoməˈtʰria/,名词,几何。,源自拉丁语「geometria」。
1240,ĝepak,/ˈd͡ʒepakʰ/,名词,行李。,源自德语「Gepäck」。
1241,ĝepatroj,/d͡ʒəˈpatʰrod͡ʒ/,名词,父母。,原生复合（patro 父 + matro 母 + 复数）。
1242,géra,/ˈɡeː.ʁa/,形容词,公正的，正义的。,原生词根。
1243,gera,/ˈɡeʁa/,名词,皮匠。,原生词根。
1244,géren,/ˈɡeːʁən/,动词,变成公正。,「géra」+ 后缀 -en（变成）。
1245,ĝerikto,/d͡ʒəˈʁikʰtʰo/,名词,法院。,源自德语「Gericht」。
1246,gérji,/ˈɡeːɹd͡ʒi/,动词,使公正。,「géra」+ 后缀 -ji（使动）。
1247,gérli,/ˈɡeːɹli/,副词,公正地。,「géra」+ 后缀 -li（副词化）。
1248,gesipro,/ɡəˈsipro/,名词,兽角。,原生词根。
1249,gesto,/ˈges.tʰo/,名词,动作，手势。,源自拉丁语「gestus」
1250,getah,/ˈɡetʰah/,名词,橡胶树。,源自马来语「getah」。
1251,gíã,/ˈɡiːɐ̃/,动词,浇洒。,原生词根。
1252,giani,/ɡiˈani/,名词,鸟巢。,原生词根。
1253,gifrók,/ˈɡifroːkʰ/,名词,鱼篓。,原生词根。
1254,gift,/ɡiftʰ/,名词,礼物。,"英语 ""gift""。"
1255,gigai,/ɡiˈɡai/,形容词,巨大的。,源自希腊语「γίγας」(gigas)。
1256,gilŭ,/ˈɡilʌ/,名词,溪流。,原生词根。
1257,gimgét,/ˈɡimɡeːtʰ/,名词,兽牙。,原生词根。
1258,gimnasion,/ɡimnaˈsion/,名词,体育馆。,源自希腊语「γυμνάσιον」(gymnasion)。
1259,gimnastik,/ɡiˈmnastʰikʰ/,名词,体操。,源自希腊语「γυμναστική」(gymnastike)。
1260,gingæ,/ˈɡiŋɡæ/,动词,渗漏。,原生词根。
1261,ĝinĝa,/ˈd͡ʒind͡ʒa/,名词,神社。,源自日语「神社」(jinja)。
1262,ĝioni,/d͡ʒiˈoni/,形容词,酥脆的。,源自越南语「gion」。
1263,gis,/ɡis/,连词,直到。,"世界语 ""ĝis""，音系调整。"
1264,gita,/ˈɡitʰa/,名词,薄伽梵歌。,源自梵语「गीता」(gita)。
1265,gla,/ˈɡla/,名词,村落。,原生词根。
1266,glacio,/ˈɡla.ki.o/,名词,冰。,"拉丁语 ""glacies""。"
1267,glæm,/ˈɡlæm/,名词,宝剑。,原生词根。
1268,glæna,/ˈɡlæ.na/,形容词,清澈的，明亮的。,原生词根。
1269,glænen,/ˈɡlænən/,动词,变成清澈。,「glæna」+ 后缀 -en（变成）。
1270,glænji,/ˈɡlænd͡ʒi/,动词,使清澈。,「glæna」+ 后缀 -ji（使动）。
1271,glænli,/ˈɡlænli/,副词,清澈地。,「glæna」+ 后缀 -li（副词化）。
1272,glanru,/ˈɡlanru/,名词,亲戚。,原生词根。
1273,glara,/ˈɡlaʁa/,名词,木棍。,原生词根。
1274,glas,/ˈɡlas/,名词,酒杯。,源自德语「Glas」。
1275,glaski,/ˈɡlaskʰi/,名词,蜂蜜。,原生词根。
1276,glata,/ˈɡla.tʰa/,形容词,光滑的。,原生词根。
1277,glaten,/ˈɡlatʰən/,动词,变成光滑。,「glata」+ 后缀 -en（变成）。
1278,glatji,/ˈɡlatʰd͡ʒi/,动词,使光滑。,「glata」+ 后缀 -ji（使动）。
1279,glatli,/ˈɡlatʰli/,副词,光滑地。,「glata」+ 后缀 -li（副词化）。
1280,glatlu,/ˈɡlatʰlu/,名词,时钟。,源自德语「Uhr」。
1281,glatu,/ˈɡlatʰu/,名词,房梁。,原生词根。
1282,glelberof,/ɡləˈlbeʁof/,名词,锁子甲。,源自日耳曼语「mail」。
1283,glem,/ɡləm/,动词,忘记。,"受德语 ""vergessen"" 影响。"
1284,glemabela,/ɡləmaˈbela/,形容词,可忘记的。,「glem」+ 后缀 -bela（可被……的）。
1285,gli,/ˈɡli/,动词,踮脚。,原生词根。
1286,gliare,/ɡliˈaʁə/,名词,菩提。,源自梵语「बोधि」(bodhi)。
1287,glidém,/ˈɡlideːm/,名词,背篓。,原生词根。
1288,gliki,/ˈɡlikʰi/,形容词,甜美的。,源自希腊语「γλυκύς」(glykys)。
1289,glisef,/ˈɡlisəf/,名词,占卜师。,原生词根。
1290,gloa,/ˈɡloa/,名词,蛛网。,原生词根。
1291,glóma,/ˈɡloː.ma/,名词,黄昏，暮色。,原生词根。
1292,glómatump,/ɡloː.maˈtʰump/,名词,暮色四合、万物沉静下坠的那一下。,glóma（暮）+ tump（沉）。
1293,glopkoza,/ɡloˈpkʰoza/,形容词,隐约的。,原生词根。
1294,gloria,/ɡloˈʁia/,名词,光荣。,源自拉丁语「gloria」。
1295,gluguf,/ˈɡluɡuf/,动词,磨蹭。,原生词根。
1296,go,/ˈɡo/,名词,棋。,源自日语「碁」(go)。
1297,goal,/ˈɡoal/,名词,目标。,源自英语「goal」。
1298,goaltokino,/ɡo.al.tʰoˈkʰi.no/,名词,目标人物。,「goal」（目标，英语 goal）+「tokin」（人）+ -o
1299,goat,/ˈɡoatʰ/,名词,山羊。,源自日耳曼语「goat」。
1300,goatpeda,/ˈɡoat.pʰe.da/,形容词,羊足的。,"「goat」（山羊）+ 拉丁语「pes, pedis」（足）"
1301,gohan,/ˈɡohan/,名词,米饭。,源自日语「ご飯」(gohan)。
1302,goikuon,/ɡoiˈkʰuon/,名词,春卷。,源自越南语「goi cuon」。
1303,gojli,/ˈɡoj.li/,副词,喜悦地。,「gojo」+ 副词化 -li。
1304,gojo,/ˈɡod͡ʒo/,名词,喜悦。,源自世界语「ĝojo」。
1305,gokan,/ˈɡokʰan/,名词,蜂蜡。,原生词根。
1306,golabki,/ɡoˈlabkʰi/,名词,卷心菜卷。,源自波兰语「golabki」。
1307,golup,/ˈɡolup/,名词,鸽。,源自斯拉夫语「golub」。
1308,gonkar,/ˈɡoŋkʰaɹ/,名词,陶轮。,源自斯拉夫语「gonchar」。
1309,gonko,/ˈɡoŋkʰo/,名词,锣。,源自马来语「gong」。
1310,gonunså,/ɡoˈnunsɔː/,名词,轮子。,原生词根。
1311,gorgo,/ˈɡoɹ.ɡo/,名词,喉咙。,源自法语「gorge」。
1312,gós,/ˈɡoːs/,名词,鹅。,源自日耳曼语「goose」。
1313,goskini,/ɡoˈskʰini/,形容词,好客的。,源自波兰语「goscinny」。
1314,gøtfo,/ˈɡøtʰfo/,名词,巨龙。,原生词根。
1315,gozi,/ˈɡozi/,名词,弩。,原生词根。
1316,græ,/ˈɡræ/,动词,喷嚏。,原生词根。
1317,grablo,/ˈɡrablo/,名词,耙。,源自斯拉夫语「grabl」。
1318,grada,/ˈɡra.da/,名词,程度，等级。,源自拉丁语「gradus」
1319,gradaçia,/ɡradaˈsia/,名词,毕业。,源自拉丁语「gradatio」。
1320,gradatim,/ɡraˈdatʰim/,副词,逐渐。,源自拉丁语「gradatim」。
1321,graflu,/ˈɡraflu/,名词,花火。,源自日语「花火」(hanabi)。
1322,gramatika,/ɡramaˈtʰikʰa/,名词,语法。,源自拉丁语「grammatica」。
1323,gramatikos,/ɡramaˈtʰikʰos/,名词,语法学家。,源自希腊语「γραμματικός」(grammatikos)。
1324,gramo,/ˈgʁa.mo/,名词,克，公克。,源自法语「gramme」
1325,granda,/ˈɡran.da/,形容词,大的（强调抽象概念）。,"英语 ""grand""。"
1326,grandanimó,/ɡran.ˈda.ni.moː/,名词,宽宏大量。,"""granda""（大）+ ""animó""（灵魂）。"
1327,grandarmitrupokorpo,/ɡrand.aɹ.mi.tʰru.poˈkʰoɹ.po/,名词,大批武装部队。,"""granda"" + ""armitrupo"" + ""korpo""。"
1328,granden,/ˈɡrandən/,动词,变成大的（强调抽象概念）。,「granda」+ 后缀 -en（变成）。
1329,grandji,/ˈɡrand͡ʒi/,动词,使大的（强调抽象概念）。,「granda」+ 后缀 -ji（使动）。
1330,grandli,/ˈɡrandli/,副词,大的（强调抽象概念）地。,「granda」+ 后缀 -li（副词化）。
1331,grano,/ˈɡrano/,名词,谷物，谷粒。,源自拉丁语「granum」
1332,grasa,/ˈɡra.sa/,名词,脂肪。,原生词根。
1333,græses,/ˈɡræ.səs/,助词,谢谢。,"拉丁语 ""gratias""。"
1334,grata,/ˈɡra.tʰa/,动词,抓挠。,"拉丁语 ""grattare""。"
1335,gratabela,/ɡratʰaˈbela/,形容词,可抓挠的。,「grata」+ 后缀 -bela（可被……的）。
1336,gratia,/ɡraˈtʰia/,名词,恩惠。,源自拉丁语「gratia」。
1337,gratulari,/ɡratʰuˈlaʁi/,动词,感激。,源自拉丁语「gratulari」。
1338,gratularibela,/ɡratʰulaʁiˈbela/,形容词,可感激的。,「gratulari」+ 后缀 -bela（可被……的）。
1339,gratulo,/ɡraˈtʰulo/,名词,祝贺。,源自世界语「gratulo」。
1340,græzé,/ˈɡræzeː/,动词,冲刷。,原生词根。
1341,grebef,/ˈɡrebəf/,动词,端详。,原生词根。
1342,greka,/ˈɡrekʰa/,名词,荞麦。,源自俄语「гречка」(grechka)。
1343,grenier,/ɡrəˈniəɹ/,名词,阁楼。,源自法语「grenier」。
1344,grenzo,/ˈɡrenzo/,名词,边境。,源自德语「Grenze」。
1345,greprø,/ˈɡreprø/,名词,庭院。,原生词根。
1346,grevon,/ˈɡrevon/,动词,沉淀。,原生词根。
1347,grifo,/ˈɡrifo/,名词,把手。,源自德语「Griff」。
1348,gripso,/ˈɡripso/,名词,狮鹫。,源自希腊语「γρύψ」(gryps)。
1349,grisa,/ˈɡri.sa/,形容词,灰色的。,源自法语「gris」
1350,grolzi,/ˈɡrolzi/,名词,烟囱。,原生词根。
1351,grómsa,/ˈɡroːmsa/,名词,橄榄树。,借词「zeytin」。
1352,grozibova,/ɡroziˈbova/,名词,蘑菇汤。,源自波兰语「grzybowa」。
1353,grulkæ,/ˈɡrulkʰæ/,名词,旷野。,原生词根。
1354,gruo,/ˈɡruo/,名词,鹤。,源自拉丁语「grus」。
1355,grupo,/ˈɡru.po/,名词,组，群。,源自意大利语「gruppo」。
1356,gubernar,/ɡuˈbeɹ.naɹ/,动词,控制，掌管。,源自拉丁语「gubernare」
1357,gubernatio,/ɡubəɹnaˈtʰio/,名词,治理。,源自拉丁语「gubernatio」。
1358,ĝudo,/ˈd͡ʒudo/,名词,柔道。,源自日语「柔道」(judo)。
1359,gufatbe,/ɡuˈfatʰbə/,名词,学徒。,原生词根。
1360,gúfke,/ˈɡuːfkʰə/,名词,沙漠。,原生词根。
1361,guflefbat,/ɡuˈflefbatʰ/,名词,尺度。,原生词根。
1362,guitara,/ɡuiˈtʰaɹra/,名词,吉他。,源自西班牙语「guitarra」。
1363,gúkpa,/ˈɡuːkʰpa/,副词,轻盈地。,原生词根。
1364,gukpehut,/ɡuˈkʰpehutʰ/,动词,凸起。,原生词根。
1365,gulai,/ɡuˈlai/,名词,咖喱。,源自马来语「gulai」。
1366,gúlam,/ˈɡuːlam/,名词,马鞍。,原生词根。
1367,ĝuravlo,/d͡ʒuˈʁavlo/,名词,鹤。,源自俄语「журавль」(zhuravl)。
1368,gúrma,/ˈɡuːɹma/,名词,车轴。,原生词根。
1369,gurtel,/ˈɡuɹtʰəl/,名词,皮带。,源自德语「Gürtel」。
1370,guru,/ˈɡuʁu/,名词,古鲁。,源自梵语「गुरु」(guru)。
1371,gustar,/ˈgus.tʰaɹ/,动词,品尝。,源自拉丁语「gustare」
1372,gusti,/ˈɡustʰi/,形容词,浓稠的。,源自俄语「густой」(gustoy)。
1373,gusto,/ˈɡustʰo/,名词,味道。,源自拉丁语「gustus」。
1374,guta,/ˈɡu.tʰa/,名词,滴，液滴。,源自拉丁语「gutta」
1375,guto,/ˈgu.tʰo/,名词,滴。,源自拉丁语「gutta」
1376,guvernó,/ɡu.ˈveɹ.noː/,名词,政府。,"英语 ""government""。"
1377,habili,/haˈbi.li/,形容词,熟练的，灵巧的。,源自拉丁语「habilis」
1378,habitanto,/habiˈtʰantʰo/,名词,居民。,源自法语「habitant」。
1379,hafsé,/ˈhafseː/,名词,车夫。,原生词根。
1380,haiku,/haˈikʰu/,名词,俳句。,源自日语「俳句」(haiku)。
1381,hait,/ˈhaitʰ/,名词,蜜饯。,原生词根。
1382,hakaru,/haˈkʰaʁu/,动词,斟酌。,源自日语「はかる」(hakaru)。
1383,haken,/ˈhakʰən/,名词,钩子。,源自德语「Haken」。
1384,hæla,/ˈhæ.la/,动词,隐藏，躲藏。,原生词根。
1385,hælabela,/hælaˈbela/,形容词,可隐藏的。,「hæla」+ 后缀 -bela（可被……的）。
1386,halo,/ˈhalo/,名词,大厅。,源自日耳曼语「hall」。
1387,halt,/haltʰ/,动词,停。,借世界语 halti。
1388,ham,/ˈham/,动词,炖煮。,源自越南语「ham」。
1389,hamam,/ˈhamam/,名词,浴池。,借词「hamam」。
1390,hámlú,/ˈhaːmluː/,名词,牧人。,原生词根。
1391,hanabi,/haˈnabi/,名词,烟花。,源自日语「花火」(hanabi)。
1392,hanami,/haˈnami/,名词,樱花节。,源自日语「花見」(hanami)。
1393,háó,/ˈhaːoː/,名词,经文。,原生词根。
1394,hápúma,/haːˈpuːma/,形容词,浓密的。,原生词根。
1395,hara,/ˈha.ʁa/,名词,毛发。,原生词根。
1396,hára,/ˈhaː.ʁa/,形容词,高的。,原生词根。
1397,harau,/haˈʁau/,动词,拂拭。,源自日语「払う」(harau)。
1398,hardovar,/haˈɹdovaɹ/,名词,硬件。,源自英语「hardware」。
1399,harem,/ˈhaʁəm/,名词,后宫。,借词「harem」。
1400,háren,/ˈhaːʁən/,动词,变成高。,「hára」+ 后缀 -en（变成）。
1401,hæresis,/hæˈʁesis/,名词,异端。,源自拉丁语「haeresis」。
1402,haridra,/haˈʁidra/,名词,姜黄。,源自梵语「हरिद्रा」(haridra)。
1403,hárji,/ˈhaːɹd͡ʒi/,动词,使高。,「hára」+ 后缀 -ji（使动）。
1404,hárli,/ˈhaːɹli/,副词,高地。,「hára」+ 后缀 -li（副词化）。
1405,harmonia,/haɹmoˈnia/,名词,和谐。,源自拉丁语「harmonia」。
1406,harmoniki,/haɹmoˈnikʰi/,形容词,和谐的。,源自希腊语「ἁρμονικός」(harmonikos)。
1407,haro,/ˈha.ʁo/,名词,头发。,源自德语「Haar」。
1408,harofalo,/ha.ˈʁo.fa.lo/,名词,脱发。,「haro」+「falo」。
1409,harpino,/ˈhaɹ.pi.no/,名词,发卡，发夹。,「hara」（毛发）+ 拉丁语「spina」（针）
1410,hasienda,/hasiˈenda/,名词,庄园。,源自西班牙语「hacienda」。
1411,hæsitar,/ˈhæ.si.taɹ/,动词,犹豫，迟疑。,源自拉丁语「haesitare」
1412,hasta,/ˈhas.tʰa/,形容词,匆忙的。,"德语 ""Hast""。"
1413,hasta-avanc,/ˈhastʰ.a.vank/,动词短语,匆匆划过。,"""hast"" + ""avanc""。"
1414,hasta-avancabela,/hastʰa.avankaˈbela/,形容词,可匆匆划过的。,「hasta-avanc」+ 后缀 -bela（可被……的）。
1415,hasten,/ˈhastʰən/,动词,变成匆忙。,「hasta」+ 后缀 -en（变成）。
1416,hastji,/ˈhastʰd͡ʒi/,动词,使匆忙。,「hasta」+ 后缀 -ji（使动）。
1417,hastli,/ˈhastʰli/,副词,匆忙地。,「hasta」+ 后缀 -li（副词化）。
1418,haswom,/ˈhaswom/,名词,斥候。,原生词根。
1419,haus,/ˈhaus/,名词,房屋。,源自德语「Haus」。
1420,hauto,/ˈhau.tʰo/,名词,皮肤。,原生词根。
1421,havi,/ˈha.vi/,动词,有。,源自拉丁语「habere」。
1422,hebdomas,/həˈbdomas/,名词,星期。,源自拉丁语「hebdomas」。
1423,hef,/ˈhef/,名词,爱欲。,源自梵语「काम」(kama)。
1424,hejmo,/ˈhe.d͡ʒ.mo/,名词,家（情感归属）。,借英语 home。
1425,hekatompo,/həkʰaˈtʰompo/,名词,神庙献祭。,源自希腊语「ἑκατόμβη」(hekatombe)。
1426,hektaro,/həˈkʰtʰaʁo/,名词,公顷。,源自法语「hectare」。
1427,helikopter,/həliˈkʰoptʰəɹ/,名词,直升机。,源自英语「helicopter」。
1428,hélma,/ˈheːl.ma/,名词,头盔。,日耳曼语源。
1429,help,/həlp/,动词,帮助。,借英语 help。
1430,helpanto,/həlˈpan.tʰo/,名词,助手。,helpi + -anto。
1431,helpi,/ˈhelpi/,动词,帮助。,源自世界语「helpi」。
1432,helpo,/ˈhelpo/,名词,帮助。,源自世界语「helpo」。
1433,hemiteos,/həmiˈtʰeos/,名词,半神。,源自希腊语「ἡμίθεος」(hemitheos)。
1434,heortazein,/həoɹtʰaˈzein/,动词,庆祝。,源自希腊语「ἑορτάζειν」(heortazein)。
1435,hepato,/həˈpa.tʰo/,名词,肝脏。,"拉丁语 ""hepar""。"
1436,héra,/ˈheː.ʁa/,名词,主人，领主。,日耳曼语源。
1437,herbo,/ˈheɹ.bo/,名词,草。,"拉丁语 ""herba""。"
1438,herfo,/ˈheɹfo/,名词,竖琴。,原生词根。
1439,heros,/ˈheʁos/,名词,英雄。,源自法语「héros」。
1440,hesita,/ˈhe.si.tʰa/,动词,犹豫，迟疑。,源自拉丁语「haesitare」
1441,Hey,/həj/,叹词,嘿。,第二版新增，拟声词。
1442,hezitar,/heˈzi.taɹ/,动词,犹豫，踌躇。,源自拉丁语「haesitare」
1443,hiæ,/ˈhiæ/,名词,行囊。,原生词根。
1444,hiemorna,/hiəˈmoɹna/,名词,冬天早晨赖在被窝里的那种慵懒安宁。,hiem（冬）+ morn（晨）。
1445,hiemso,/hiˈemso/,名词,冬日。,源自拉丁语「hiems」。
1446,hierau,/hiˈe.ʁau/,副词,昨天。,借拉丁 heri。
1447,higjumpo,/hiˈɡd͡ʒumpo/,名词,跳高。,源自英语「high jump」。
1448,higri,/ˈhiɡri/,形容词,湿润的。,源自希腊语「ὑγρός」(hygros)。
1449,hikinko,/hiˈkʰiŋkʰo/,名词,远足。,源自英语「hiking」。
1450,himnein,/hiˈmnein/,动词,称颂。,源自希腊语「ὑμνεῖν」(hymnein)。
1451,himnos,/ˈhimnos/,名词,赞美诗。,源自希腊语「ὕμνος」(hymnos)。
1452,hiples,/ˈhipləs/,名词,空地。,原生词根。
1453,hipodromos,/hipoˈdromos/,名词,战车赛。,源自希腊语「ἱππόδρομος」(hippodromos)。
1454,hipostasis,/hipoˈstʰasis/,名词,实体。,源自希腊语「ὑπόστασις」(hypostasis)。
1455,hipotesis,/hipoˈtʰesis/,名词,假设。,源自英语「hypothesis」。
1456,hipselofroni,/hipsəloˈfroni/,形容词,高傲的。,源自希腊语「ὑψηλόφρων」(hypselophron)。
1457,hiruáp,/hiˈʁuaːp/,名词,符号。,原生词根。
1458,histion,/hiˈstʰion/,名词,帆。,源自希腊语「ἱστίον」(histion)。
1459,historia,/histʰoˈʁia/,名词,历史。,源自拉丁语「historia」。
1460,hivér,/ˈhi.veː/,名词,冬季。,"法语 ""hiver""。"
1461,ho-,/ho/,前缀,此（指示，表强调）。,自创。
1462,ho-nokt,/ˈho.nokʰtʰ/,名词,此夜。,"""ho-"" + ""nokt""。"
1463,hoangokunko,/hoaŋɡoˈkʰuŋkʰo/,名词,皇宫。,源自越南语「hoang cung」。
1464,hodi,/ˈhø.di/,动词,独立。,原生词根。
1465,hodiau,/hoˈdi.au/,副词,今天。,借拉丁 hodie。
1466,hodibela,/hodiˈbela/,形容词,可独立的。,「hodi」+ 后缀 -bela（可被……的）。
1467,hodie,/hoˈdi.ə/,名词,今天。,"拉丁语 ""hodie""。"
1468,hødŭsus,/høˈdʌsus/,名词,肉汤。,原生词根。
1469,hofe,/ˈhofə/,名词,浅处。,原生词根。
1470,høfro,/ˈhøfro/,名词,凹陷。,原生词根。
1471,holdirir,/hoˈldiʁiɹ/,名词,阴影。,原生词根。
1472,holi,/ˈholi/,形容词,完整的。,源自希腊语「ὅλος」(holos)。
1473,holzo,/ˈholzo/,名词,木材。,源自德语「Holz」。
1474,hom,/hom/,名词,人类。,"拉丁语 ""homo""。"
